,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.url,Answer.asian_hate_crime,Answer.reference_hate,Answer.title,Approve,Reject
844,3IQ9O0AYW5YT5Q918CJFT43Y5WIIT5,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3W8CV64QJ2YDC0NXUQ1FQCWULDP9HL,A37NZ5CUEO3RX7,Submitted,Fri Apr 30 18:52:49 PDT 2021,Fri Apr 30 18:54:09 PDT 2021,Wed May 05 18:54:09 PDT 2021,,,,80,0% (0/0),0% (0/0),0% (0/0),https://abcnews.go.com/US/crew-members-crazy-captain-mayday-call-man-killed/story?id=58100887,FALSE,FALSE,"'One of the crew members went crazy,' captain says in mayday call after man killed at sea",x,
845,3IQ9O0AYW5YT5Q918CJFT43Y5WIIT5,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3WOKGM4L71F58NL7Y7DCHAS2UVAO0D,A5YABFNDC9VUP,Submitted,Fri Apr 30 19:09:12 PDT 2021,Fri Apr 30 19:11:41 PDT 2021,Wed May 05 19:11:41 PDT 2021,,,,149,0% (0/0),0% (0/0),0% (0/0),https://abcnews.go.com/US/crew-members-crazy-captain-mayday-call-man-killed/story?id=58100887,FALSE,FALSE,"'One of the crew members went crazy,' captain says in mayday call after man killed at sea",x,
846,3FI30CQHVJIDGKKJ6PJ5W777QYN6B9,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,338JKRMM26YRHJX2MWFFM77ERVIHAJ,A30F0PU2C1SRQW,Submitted,Fri Apr 30 21:42:24 PDT 2021,Fri Apr 30 21:42:44 PDT 2021,Wed May 05 21:42:44 PDT 2021,,,,20,0% (0/0),0% (0/0),0% (0/0),https://pix11.com/news/local-news/bronx/pedestrian-struck-and-killed-on-hutchinson-river-parkway/,FALSE,FALSE,Pedestrian struck and killed on Hutchinson River Parkway,x,
847,3FI30CQHVJIDGKKJ6PJ5W777QYN6B9,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3EJPLAJKEMFCL2LT254A699XR286Z7,A2DCGTGSVHL9KM,Submitted,Fri Apr 30 20:43:11 PDT 2021,Fri Apr 30 21:01:36 PDT 2021,Wed May 05 21:01:36 PDT 2021,,,,1105,0% (0/0),0% (0/0),0% (0/0),https://pix11.com/news/local-news/bronx/pedestrian-struck-and-killed-on-hutchinson-river-parkway/,FALSE,FALSE,Pedestrian struck and killed on Hutchinson River Parkway,x,
848,3FI30CQHVJIDGKKJ6PJ5W777QYN6B9,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3OJSZ2ATDSVXIOF9ER2MNJ2YLEC57Q,AT0HSOX32RSHB,Submitted,Fri Apr 30 19:15:05 PDT 2021,Fri Apr 30 19:15:29 PDT 2021,Wed May 05 19:15:29 PDT 2021,,,,24,0% (0/0),0% (0/0),0% (0/0),https://pix11.com/news/local-news/bronx/pedestrian-struck-and-killed-on-hutchinson-river-parkway/,FALSE,FALSE,Pedestrian struck and killed on Hutchinson River Parkway,x,
849,3RBI0I35XD2AW9QCXFZRXFTO1G33YF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,333U7HK6I9EL6WV4U692OLVZPQ8DJB,A34LTHW8PR3UU4,Submitted,Fri Apr 30 18:55:45 PDT 2021,Fri Apr 30 19:16:58 PDT 2021,Wed May 05 19:16:58 PDT 2021,,,,1273,0% (0/0),0% (0/0),0% (0/0),https://www.bbc.co.uk/news/uk-wales-south-east-wales-32841561,FALSE,FALSE,Kyle Solowyk jailed for 'horrific' attack on Sian Thomas,x,
850,3RBI0I35XD2AW9QCXFZRXFTO1G33YF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3Y5140Z9DXFY0IEOHXFXCEXOQUQIPM,A27A3Z6J7745DI,Submitted,Fri Apr 30 19:36:39 PDT 2021,Fri Apr 30 19:37:52 PDT 2021,Wed May 05 19:37:52 PDT 2021,,,,73,0% (0/0),0% (0/0),0% (0/0),https://www.bbc.co.uk/news/uk-wales-south-east-wales-32841561,FALSE,FALSE,Kyle Solowyk jailed for 'horrific' attack on Sian Thomas,x,
851,3RBI0I35XD2AW9QCXFZRXFTO1G33YF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3Z4XG4ZF48QAKL42U2DNT2PDPXN8XL,A665JDIORXFLC,Submitted,Fri Apr 30 18:31:33 PDT 2021,Fri Apr 30 18:32:58 PDT 2021,Wed May 05 18:32:58 PDT 2021,,,,85,0% (0/0),0% (0/0),0% (0/0),https://www.bbc.co.uk/news/uk-wales-south-east-wales-32841561,FALSE,FALSE,Kyle Solowyk jailed for 'horrific' attack on Sian Thomas,x,
852,31J7RYECZKPUM75YRWWIFECVUHL1LT,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3A1PQ49WVHGVNVK2QDMMB6EBN141H7,AKXJDNVRKOMKM,Submitted,Fri Apr 30 19:21:45 PDT 2021,Fri Apr 30 19:52:40 PDT 2021,Wed May 05 19:52:40 PDT 2021,,,,1855,0% (0/0),0% (0/0),0% (0/0),https://www.irishtimes.com/life-and-style/food-and-drink/restaurant-reviews/meal-ticket-cocu-dublin-4-1.2476188,FALSE,FALSE,"Meal Ticket: Cocu, Dublin 4",x,
853,31J7RYECZKPUM75YRWWIFECVUHL1LT,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3LO69W1SU3CUD6TVZHMNALBO67SLGU,A37NZ5CUEO3RX7,Submitted,Fri Apr 30 18:49:14 PDT 2021,Fri Apr 30 18:50:09 PDT 2021,Wed May 05 18:50:09 PDT 2021,,,,55,0% (0/0),0% (0/0),0% (0/0),https://www.irishtimes.com/life-and-style/food-and-drink/restaurant-reviews/meal-ticket-cocu-dublin-4-1.2476188,FALSE,FALSE,"Meal Ticket: Cocu, Dublin 4",x,
854,31J7RYECZKPUM75YRWWIFECVUHL1LT,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3M1CVSFP6044UCW55M29VLZFII1QAB,A2DCGTGSVHL9KM,Submitted,Fri Apr 30 18:41:27 PDT 2021,Fri Apr 30 18:43:55 PDT 2021,Wed May 05 18:43:55 PDT 2021,,,,148,0% (0/0),0% (0/0),0% (0/0),https://www.irishtimes.com/life-and-style/food-and-drink/restaurant-reviews/meal-ticket-cocu-dublin-4-1.2476188,FALSE,FALSE,"Meal Ticket: Cocu, Dublin 4",x,
855,3MDWE879UG10Y3MH4WMHGHY9GZVB9P,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3RKNTXVS3MXX57977PVWSIYAMQMA4G,A2GQH4SWIOFH2L,Submitted,Fri Apr 30 19:04:10 PDT 2021,Fri Apr 30 19:04:34 PDT 2021,Wed May 05 19:04:34 PDT 2021,,,,24,0% (0/0),0% (0/0),0% (0/0),https://www.dailymail.co.uk/news/article-2016531/Rupert-Murdoch-attacked-Wife-Wendi-Deng-stops-Jonnie-Marbles-custard-pie.html,FALSE,FALSE,BREAKING NEWS: Rupert Murdoch attacked as protester bursts into MP phone hack inquiry,x,
856,3MDWE879UG10Y3MH4WMHGHY9GZVB9P,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3VNL7UK1XFICIJ55X6IWERLTZ5KFTY,A3KGCURZJ02L3,Submitted,Fri Apr 30 19:43:57 PDT 2021,Fri Apr 30 19:44:49 PDT 2021,Wed May 05 19:44:49 PDT 2021,,,,52,0% (0/0),0% (0/0),0% (0/0),https://www.dailymail.co.uk/news/article-2016531/Rupert-Murdoch-attacked-Wife-Wendi-Deng-stops-Jonnie-Marbles-custard-pie.html,FALSE,FALSE,BREAKING NEWS: Rupert Murdoch attacked as protester bursts into MP phone hack inquiry,x,
857,3MDWE879UG10Y3MH4WMHGHY9GZVB9P,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3WQQ9FUS6AT37I11P6L545YL6U9B8P,A19Y8QDS9ABVD4,Submitted,Fri Apr 30 20:07:02 PDT 2021,Fri Apr 30 20:07:25 PDT 2021,Wed May 05 20:07:25 PDT 2021,,,,23,0% (0/0),0% (0/0),0% (0/0),https://www.dailymail.co.uk/news/article-2016531/Rupert-Murdoch-attacked-Wife-Wendi-Deng-stops-Jonnie-Marbles-custard-pie.html,FALSE,FALSE,BREAKING NEWS: Rupert Murdoch attacked as protester bursts into MP phone hack inquiry,x,
858,3KTCJ4SCVF0ESPNJR8XXFRRKUMB1MV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,38YMOXR4MUY8R7GORIK375FFA0VW6Y,A30F0PU2C1SRQW,Submitted,Fri Apr 30 19:10:02 PDT 2021,Fri Apr 30 19:11:18 PDT 2021,Wed May 05 19:11:18 PDT 2021,,,,76,0% (0/0),0% (0/0),0% (0/0),https://www.mirror.co.uk/news/politics/margaret-thatcher-wanted-whites-only-11889262,FALSE,FALSE,Margaret Thatcher 'wanted whites only South Africa' and 'xenophobia' was common at her cabinet meetings,x,
859,3KTCJ4SCVF0ESPNJR8XXFRRKUMB1MV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,39DD6S19JPAGYHE88NN8IX1A80UEZY,A34LTHW8PR3UU4,Submitted,Fri Apr 30 20:17:58 PDT 2021,Fri Apr 30 20:27:54 PDT 2021,Wed May 05 20:27:54 PDT 2021,,,,596,0% (0/0),0% (0/0),0% (0/0),https://www.mirror.co.uk/news/politics/margaret-thatcher-wanted-whites-only-11889262,FALSE,FALSE,Margaret Thatcher 'wanted whites only South Africa' and 'xenophobia' was common at her cabinet meetings,x,
860,3KTCJ4SCVF0ESPNJR8XXFRRKUMB1MV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3EWIJTFFVO6JWW8I4TAGCYYOQT70EO,A3KGCURZJ02L3,Submitted,Fri Apr 30 19:27:37 PDT 2021,Fri Apr 30 19:28:51 PDT 2021,Wed May 05 19:28:51 PDT 2021,,,,74,0% (0/0),0% (0/0),0% (0/0),https://www.mirror.co.uk/news/politics/margaret-thatcher-wanted-whites-only-11889262,TRUE,TRUE,Margaret Thatcher 'wanted whites only South Africa' and 'xenophobia' was common at her cabinet meetings,,Your answer for this HIT was incorrect
861,3T2HW4QDUU6J88ENIWICR14RYKV9CU,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,3HMIGG0U4L5ZKQUCZYZPCGWMR3HY8H,A3GCVJINCZ758Y,Submitted,Fri Apr 30 18:36:02 PDT 2021,Fri Apr 30 18:39:02 PDT 2021,Wed May 05 18:39:02 PDT 2021,,,,180,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/basketball/tnt-players-nba-telecast-hit-article-1.2988759,FALSE,FALSE,Why TNT's 'Players Only' NBA telecast is such a hit,x,
862,3T2HW4QDUU6J88ENIWICR14RYKV9CU,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,3JRJSWSMQHKFDO7FNGSZEWWVT5TE3Z,A2DCGTGSVHL9KM,Submitted,Fri Apr 30 19:56:03 PDT 2021,Fri Apr 30 19:58:44 PDT 2021,Wed May 05 19:58:44 PDT 2021,,,,161,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/basketball/tnt-players-nba-telecast-hit-article-1.2988759,FALSE,FALSE,Why TNT's 'Players Only' NBA telecast is such a hit,x,
863,3T2HW4QDUU6J88ENIWICR14RYKV9CU,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,3RXCAC0YIROZYZ9C5SDJ5GPIM73G8D,A8QO0O3DM3LXJ,Submitted,Fri Apr 30 20:34:41 PDT 2021,Fri Apr 30 20:35:21 PDT 2021,Wed May 05 20:35:21 PDT 2021,,,,40,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/sports/basketball/tnt-players-nba-telecast-hit-article-1.2988759,FALSE,FALSE,Why TNT's 'Players Only' NBA telecast is such a hit,x,
864,3UY4PIS8QQKKA78J39CXS6GKZCL1NV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3EQHHY4HQSRGBHQA7U6GTWFRKHR5GP,A26Z3YPJ8RYJQJ,Submitted,Fri Apr 30 18:36:32 PDT 2021,Fri Apr 30 18:37:12 PDT 2021,Wed May 05 18:37:12 PDT 2021,,,,40,0% (0/0),0% (0/0),0% (0/0),https://www.insidehighered.com/admissions/article/2020/01/13/more-admissions-officers-last-year-check-social-media,FALSE,FALSE,Rise Seen in Admissions Officers Checking Social Media,x,
865,3UY4PIS8QQKKA78J39CXS6GKZCL1NV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3QY5DC2MXRJRIWKUXB86JN7VIJOFUM,A5YABFNDC9VUP,Submitted,Fri Apr 30 19:17:16 PDT 2021,Fri Apr 30 19:18:10 PDT 2021,Wed May 05 19:18:10 PDT 2021,,,,54,0% (0/0),0% (0/0),0% (0/0),https://www.insidehighered.com/admissions/article/2020/01/13/more-admissions-officers-last-year-check-social-media,FALSE,FALSE,Rise Seen in Admissions Officers Checking Social Media,x,
866,3UY4PIS8QQKKA78J39CXS6GKZCL1NV,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:50 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:50 PDT 2021,,,3YT88D1N08XIZOZPJ232CR90D2F3KY,A6NVA9PSANOXO,Submitted,Fri Apr 30 18:24:07 PDT 2021,Fri Apr 30 18:27:20 PDT 2021,Wed May 05 18:27:20 PDT 2021,,,,193,0% (0/0),0% (0/0),0% (0/0),https://www.insidehighered.com/admissions/article/2020/01/13/more-admissions-officers-last-year-check-social-media,FALSE,FALSE,Rise Seen in Admissions Officers Checking Social Media,x,
867,3BS6ERDL9266VHI3KLABRXV7TJZ6DG,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,31LM9EDVOLRUS8MHJ0N5KQ7T3UGJN5,A2H1RXUC8XNNIW,Submitted,Fri Apr 30 20:01:02 PDT 2021,Fri Apr 30 20:21:32 PDT 2021,Wed May 05 20:21:32 PDT 2021,,,,1230,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/news/asian-america/ho-chi-chin-signs-target-maine-mayoral-candidate-ben-chin-n447201,TRUE,FALSE,'Ho Chi Chin' Signs Target Maine Mayoral Candidate Ben Chin,,Your answer for this HIT was incorrect
868,3BS6ERDL9266VHI3KLABRXV7TJZ6DG,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,33C7UALJVLX2UKJ9N9SGYTLCKIG18U,A30F0PU2C1SRQW,Submitted,Fri Apr 30 19:39:31 PDT 2021,Fri Apr 30 19:40:17 PDT 2021,Wed May 05 19:40:17 PDT 2021,,,,46,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/news/asian-america/ho-chi-chin-signs-target-maine-mayoral-candidate-ben-chin-n447201,TRUE,TRUE,'Ho Chi Chin' Signs Target Maine Mayoral Candidate Ben Chin,x,
869,3BS6ERDL9266VHI3KLABRXV7TJZ6DG,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3VNXK88KKCHIU1IHZFIJ5DN3TS5V92,A2FWRZLIE1I60V,Submitted,Fri Apr 30 19:44:43 PDT 2021,Fri Apr 30 19:47:21 PDT 2021,Wed May 05 19:47:21 PDT 2021,,,,158,0% (0/0),0% (0/0),0% (0/0),https://www.nbcnews.com/news/asian-america/ho-chi-chin-signs-target-maine-mayoral-candidate-ben-chin-n447201,TRUE,TRUE,'Ho Chi Chin' Signs Target Maine Mayoral Candidate Ben Chin,x,
870,3ZCC2DXSD63BCCN0M0SHN9P1AHXYYF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,39PAAFCODMZ1EGRVXLN0WDOFNZ6VT0,A2H1RXUC8XNNIW,Submitted,Fri Apr 30 19:27:28 PDT 2021,Fri Apr 30 19:43:39 PDT 2021,Wed May 05 19:43:39 PDT 2021,,,,971,0% (0/0),0% (0/0),0% (0/0),https://www.digitalmusicnews.com/2016/05/16/soundcloud-preparing-massive-restrictions-dj-uploads/,FALSE,FALSE,Exclusive: SoundCloud Preparing to Block all DJ Mixes,x,
871,3ZCC2DXSD63BCCN0M0SHN9P1AHXYYF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,3P529IW9KYKOZ6X0OXG5S0BC5S2FLZ,A2UAU84Z73N04W,Submitted,Fri Apr 30 20:31:34 PDT 2021,Fri Apr 30 20:32:08 PDT 2021,Wed May 05 20:32:08 PDT 2021,,,,34,0% (0/0),0% (0/0),0% (0/0),https://www.digitalmusicnews.com/2016/05/16/soundcloud-preparing-massive-restrictions-dj-uploads/,FALSE,FALSE,Exclusive: SoundCloud Preparing to Block all DJ Mixes,x,
872,3ZCC2DXSD63BCCN0M0SHN9P1AHXYYF,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:51 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:51 PDT 2021,,,3VW04L3ZLT50ZM5A2APF9166G69XXV,A1KQ4XZM996XWW,Submitted,Fri Apr 30 21:26:53 PDT 2021,Fri Apr 30 21:30:29 PDT 2021,Wed May 05 21:30:29 PDT 2021,,,,216,0% (0/0),0% (0/0),0% (0/0),https://www.digitalmusicnews.com/2016/05/16/soundcloud-preparing-massive-restrictions-dj-uploads/,FALSE,FALSE,Exclusive: SoundCloud Preparing to Block all DJ Mixes,x,
873,3GMLHYZ0LDWUV33VCZVSKOJOETMYUH,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,30ZX6P7VF8UY3MXOXHPLS24VSZLJ2A,A2EV4VW1L9KDB1,Submitted,Fri Apr 30 19:18:17 PDT 2021,Fri Apr 30 19:25:58 PDT 2021,Wed May 05 19:25:58 PDT 2021,,,,461,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/news/crime/test-nj-mom-decapitated-toddler-pcp-article-1.1213195,FALSE,FALSE,"Camden, N.J., mom who decapitated infant son killed herself after smoking PCP-laced pot: report",x,
874,3GMLHYZ0LDWUV33VCZVSKOJOETMYUH,3LA9UWLSKAFYCXKG33QOT26J3FN1YQ,Does this article depict hate against Asian or Pacific Islander persons?,Read the article and answer 3 short questions.,"article, read, classify, hate crime",$0.03 ,Fri Apr 30 18:23:49 PDT 2021,3,BatchId:4427106;OriginalHitTemplateId:928390877;,3600,432000,Fri May 07 18:23:49 PDT 2021,,,3PMBY0YE272MVSCH8YNEFLZE8LO9CG,ANURLPQ0CHHGU,Submitted,Fri Apr 30 19:31:26 PDT 2021,Fri Apr 30 19:33:04 PDT 2021,Wed May 05 19:33:04 PDT 2021,,,,98,0% (0/0),0% (0/0),0% (0/0),https://www.nydailynews.com/news/crime/test-nj-mom-decapitated-toddler-pcp-article-1.1213195,FALSE,FALSE,"Camden, N.J., mom who decapitated infant son killed herself after smoking PCP-laced pot: report",x,
